Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,attrition_flag,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,overtime_flag,travel_frequently_flag,single_flag,male_flag,age_group,income_group,tenure_group
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0,9.470085825734941,0.10714285714285714,0.0,0.5,7.712478790683326e-05,1,0,0,0,46-55,고소득,3-5년
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0,8.17188200612782,0.8181818181818182,0.1,0.8,0.0005649717514124294,0,0,1,1,36-45,중하,6-10년
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0,8.704502289721232,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0004975124378109452,0,0,1,0,26-35,중상,0-2년
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1,7.893572073504902,0.5,0.5,0.0,0.0026119402985074628,0,0,1,1,18-25,저소득,0-2년
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0,8.216898580913613,0.8333333333333334,0.0,0.6666666666666666,0.0016203078584931137,0,0,0,0,36-45,중하,3-5년
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,1,7.782807262839695,0.5,0.0,0.0,0.003334722801167153,1,0,0,0,18-25,저소득,0-2년
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0,8.606851063346772,0.8571428571428571,0.38461538461538464,0.5384615384615384,0.005302614737611995,0,0,0,0,26-35,중상,11-20년
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0,9.481664377815145,0.125,0.6666666666666666,0.6666666666666666,0.00022871083326980255,0,0,0,0,46-55,고소득,0-2년
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0,8.340456012916183,0.8333333333333334,0.0,0.5,0.0021479713603818618,0,0,0,1,36-45,중하,3-5년
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0,9.869361837806752,0.08,0.6666666666666666,0.6666666666666666,0.00010347146774276993,1,0,0,1,46-55,고소득,0-2년
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0,9.026657889542886,0.75,0.38461538461538464,0.5384615384615384,0.001201634222542658,1,0,0,1,36-45,중상,11-20년
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,1,7.759187438507795,0.7142857142857143,0.3333333333333333,0.5,0.0004268032437046522,1,1,0,1,36-45,저소득,3-5년
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0,8.311889558230359,0.5,0.36363636363636365,0.6363636363636364,0.0019646365422396855,0,0,0,1,36-45,중하,6-10년
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1,8.668024081118821,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.0046439628482972135,1,0,1,1,26-35,중상,6-10년
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0,8.053251153549096,0.6666666666666666,0.6363636363636364,0.5454545454545454,0.002544529262086514,0,0,0,1,26-35,중하,6-10년
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0,7.623153068476902,0.8333333333333334,0.0,0.5,0.0004889975550122249,0,0,0,1,26-35,저소득,3-5년
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0,9.5078490052457,0.4,0.4,0.4,0.0007426661715558856,0,0,1,1,36-45,고소득,3-5년
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0,8.98619632032839,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0032532532532532532,0,0,1,1,46-55,중상,0-2년
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0,8.125039097367745,0.5,0.0,0.4,0.0005920663114268798,0,0,0,0,36-45,중하,3-5년
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0,8.619569258033104,0.0,0.0,0.0,0.002346994042245893,0,0,0,1,36-45,중상,0-2년
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0,8.659213451436667,0.4375,0.125,0.875,0.00034704147145583897,0,0,0,1,26-35,중상,6-10년
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0,7.860570785538664,0.7857142857142857,0.25,0.6666666666666666,0.0007713073659853452,0,0,0,1,36-45,저소득,11-20년
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1,8.584290934948731,0.5833333333333334,0.0,0.875,0.001683186833738545,0,1,0,1,26-35,중상,6-10년
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1,8.346167594364134,0.9090909090909091,0.0,0.7272727272727273,0.0023730422401518746,0,0,1,1,36-45,중하,6-10년
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0,8.325548307161398,0.25,0.6666666666666666,0.6666666666666666,0.0048449612403100775,0,1,0,1,36-45,중하,0-2년
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0,7.79934339821592,0.375,0.25,0.5,0.0036900369003690036,0,0,1,1,36-45,저소득,3-5년
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0,8.835064935031076,0.25,0.25,0.5,0.0007276961141027507,0,0,1,1,36-45,중상,3-5년
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0,9.254165851516213,0.9166666666666666,0.5652173913043478,0.21739130434782608,0.00038284839203675346,1,0,0,0,36-45,고소득,20년 초과
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0,9.176576741823373,0.7,0.0,0.25,0.001034340091021928,0,0,1,0,26-35,고소득,6-10년
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1,7.67275789664251,0.7142857142857143,0.16666666666666666,0.6666666666666666,0.009306654257794323,1,0,0,0,26-35,저소득,3-5년
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1,9.096835671179361,0.6428571428571429,0.3,0.7,0.002352414024868377,0,0,0,0,46-55,고소득,6-10년
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0,8.781708985836179,0.38461538461538464,0.0,0.5,0.00015351550506601167,0,0,0,0,36-45,중상,3-5년
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0,8.824677891164198,0.9090909090909091,0.36363636363636365,0.7272727272727273,0.001176470588235294,0,0,0,1,26-35,중상,6-10년
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0,9.698429468768303,0.42105263157894735,0.8235294117647058,0.8235294117647058,0.00012275963663147557,0,0,0,1,56-65,고소득,11-20년
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0,7.903226808730733,0.7142857142857143,0.0,0.5,0.008499630450849963,0,0,0,1,26-35,저소득,3-5년
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0,9.24319470884713,0.7586206896551724,0.6086956521739131,0.43478260869565216,0.0003870718018192375,1,0,0,0,46-55,고소득,20년 초과
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0,8.400434630806041,0.4375,0.875,0.875,0.0026972353337828725,0,0,0,0,36-45,중하,6-10년
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0,8.832733591996416,0.4666666666666667,0.125,0.875,0.0010211524434719183,0,0,0,0,46-55,중상,6-10년
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0,9.173468897200278,0.3,0.5,0.5,0.0007262917617763021,0,1,0,0,26-35,고소득,3-5년
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0,8.18646442942209,0.75,0.25,0.5,0.00027839643652561246,0,0,0,0,26-35,중하,3-5년
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0,8.595264726836392,0.19047619047619047,0.0,0.6,0.0003699593044765076,1,0,0,0,36-45,중상,3-5년
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0,8.452121194672523,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0021344717182497333,0,0,1,1,26-35,중하,3-5년
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0,9.667005436782738,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.0009500886749429947,1,1,0,1,56-65,고소득,0-2년
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0,7.323170717943469,0.0,0.0,0.0,0.009240924092409241,0,0,1,0,18-25,저소득,0-2년
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1,7.9919305198524775,0.3333333333333333,0.0,0.0,0.00608725059181603,0,0,0,1,26-35,중하,0-2년
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1,7.756195343948118,0.4,0.6666666666666666,0.0,0.005565068493150685,1,0,0,1,26-35,저소득,0-2년
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0,8.54772239645106,0.7272727272727273,0.5555555555555556,0.7777777777777778,0.0003879728419010669,0,0,0,0,36-45,중상,6-10년
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0,8.848365694942547,0.0625,0.0,0.0,0.0002872325147206664,1,0,0,0,36-45,중상,0-2년
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,0,8.644002038279933,0.875,0.875,0.875,0.00035236081747709656,0,1,0,1,36-45,중상,6-10년
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0,7.77485576666552,0.7142857142857143,0.0,0.3333333333333333,0.0021008403361344537,1,1,1,0,26-35,저소득,3-5년
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0,8.246171559857563,0.9166666666666666,0.25,0.8333333333333334,0.005245213742460005,0,1,0,1,26-35,중하,11-20년
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0,8.444407421690585,0.0,0.0,0.0,0.0021510002151000217,0,1,1,1,26-35,중하,0-2년
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,0,7.98514393119862,0.5454545454545454,0.42857142857142855,0.42857142857142855,0.0034048348655090228,0,0,0,1,36-45,중하,6-10년
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,0,7.652545692693921,0.25,0.6666666666666666,0.0,0.004273504273504274,0,0,1,0,46-55,저소득,0-2년
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,0,9.057072635572965,0.6923076923076923,0.4,0.7,0.00023312740412635504,0,0,0,1,46-55,고소득,6-10년
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,0,7.903596289614301,0.75,0.5,0.5,0.0003694126339120798,0,0,0,1,26-35,저소득,3-5년
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,0,8.76170676846664,0.5833333333333334,0.125,0.75,0.0045418950665622555,0,0,0,1,26-35,중상,6-10년
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0,8.286269452783065,0.0,0.0,0.0,0.002015621063240111,0,0,1,1,36-45,중하,0-2년
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1,9.20109779060925,0.25,0.6666666666666666,0.6666666666666666,0.00020185708518368994,1,0,1,1,26-35,고소득,0-2년
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,0,9.489939868234607,0.7307692307692307,0.1,0.4,0.00022682594888855285,0,0,0,0,46-55,고소득,11-20년
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,0,8.172164452111904,0.9,0.5,0.8,0.006495340299350466,0,0,0,0,26-35,중하,6-10년
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,0,7.9391588179567965,0.5,0.0,0.0,0.0021390374331550803,0,0,0,1,26-35,저소득,0-2년
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,0,9.872667455196241,0.7272727272727273,0.35294117647058826,0.8235294117647058,0.0003093899860774506,0,0,0,0,36-45,고소득,11-20년
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,0,9.886646535340102,0.7333333333333333,0.5217391304347826,0.391304347826087,0.0005084918132818062,0,0,0,1,46-55,고소득,20년 초과
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,1,7.799753318287247,0.5,0.5,0.0,0.009836065573770493,1,1,1,1,26-35,저소득,0-2년
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,1,8.897682313454224,0.5333333333333333,0.0,0.7777777777777778,0.001367053998632946,0,0,0,0,46-55,중상,6-10년
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,0,8.471149252914831,0.7777777777777778,0.875,0.375,0.0031413612565445027,0,1,0,0,26-35,중하,6-10년
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,0,8.269500767180615,0.25,0.6666666666666666,0.6666666666666666,0.004868050217781194,0,0,0,1,36-45,중하,0-2년
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,0,7.887208585813932,0.25,0.0,0.6666666666666666,0.0007510326699211416,0,0,0,1,46-55,저소득,3-5년
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,0,7.957527402230773,0.5,0.0,0.0,0.0010500525026251313,0,0,0,0,26-35,저소득,0-2년
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,1,6.9865664594064265,0.5,0.0,0.0,0.00831792975970425,0,0,1,1,26-35,저소득,0-2년
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1,7.813187267521416,0.5,0.0,0.0,0.0028305701577031944,1,0,1,1,18-25,저소득,0-2년
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,0,8.643649615368796,0.9090909090909091,0.09090909090909091,0.6363636363636364,0.0017624250969333803,1,0,0,0,36-45,중상,6-10년
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,0,8.342363500380579,0.9090909090909091,0.0,0.18181818181818182,0.004764173415912339,0,0,0,1,26-35,중하,6-10년
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,0,9.18132342290569,0.5,0.16666666666666666,0.0,0.00041177681696520483,1,0,0,1,26-35,고소득,3-5년
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,0,7.631916513071252,0.25,0.25,0.5,0.0033931168201648087,0,0,1,1,26-35,저소득,3-5년
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,0,8.36287583103188,0.29411764705882354,0.0,0.6666666666666666,0.001633605600933489,1,0,0,1,36-45,중하,3-5년
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,0,8.47407690034261,0.6,0.0,0.5,0.003340989768218835,1,0,0,0,26-35,중하,3-5년
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,0,8.683893367307235,0.8181818181818182,0.3,0.8,0.004232266802099204,0,0,0,0,36-45,중상,6-10년
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,0,8.265392930852224,0.9090909090909091,0.0,0.7272727272727273,0.0005145356315924878,0,1,1,1,36-45,중하,6-10년
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,0,9.730561717382535,0.8260869565217391,0.55,0.8,5.943889681407513e-05,0,0,0,1,36-45,고소득,11-20년
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,0,7.984121958702927,0.5,0.5,0.0,0.00034083162917518747,1,0,0,0,26-35,중하,0-2년
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,0,8.77971129020447,0.8,0.0,0.7777777777777778,0.00030764497769573913,0,0,1,0,26-35,중상,6-10년
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,0,9.751210117090551,0.88,0.17391304347826086,0.30434782608695654,0.0012809315866084425,0,1,0,0,46-55,고소득,20년 초과
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,0,8.523970175695261,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.0001986491855383393,0,0,0,1,36-45,중상,0-2년
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,1,7.744136627627991,0.8333333333333334,0.5,0.0,0.006932409012131715,1,0,0,1,26-35,저소득,3-5년
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,1,7.858640655620791,0.6666666666666666,0.2,0.0,0.00927357032457496,0,0,1,1,56-65,저소득,3-5년
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,0,8.613956859848546,0.3076923076923077,0.2,0.6,0.0030864197530864196,0,0,0,1,36-45,중상,3-5년
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,0,8.387995252944556,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0018206645425580337,0,0,0,0,36-45,중하,3-5년
