Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,age_group,income_group,tenure_group,attrition_flag
26,Non-Travel,Research & Development,7,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,2570,1,No,20,4,3,0,7,5,3,7,7,5,7,7.852050207265889,0.875,0.625,0.875,0.0027226760015558,26-35,저소득,6-10년,0
55,Travel_Rarely,Research & Development,22,3,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,3537,5,No,12,3,4,1,8,1,3,4,2,1,2,8.17131687471973,0.4444444444444444,0.2,0.4,0.0062182023742227,46-55,중하,3-5년,0
34,Travel_Rarely,Research & Development,5,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,3,1,15,3,4,15,10,4,13,8.290794347381356,0.9375,0.25,0.8125,0.001254075746175,26-35,중하,11-20년,0
60,Travel_Rarely,Research & Development,1,4,Medical,3,Male,1,3,Healthcare Representative,4,Divorced,10883,3,No,20,4,3,1,19,2,4,1,0,0,0,9.295049099903135,0.05,0.0,0.0,9.187798603454612e-05,56-65,고소득,0-2년,0
33,Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13,7.615298339825815,0.9333333333333332,0.1333333333333333,0.8666666666666667,0.0103499260719566,26-35,저소득,11-20년,0
37,Travel_Frequently,Sales,1,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3,9.161780181360806,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0001049758555532,36-45,고소득,6-10년,0
34,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7,7.982757702011113,0.9090909090909092,0.7272727272727273,0.6363636363636364,0.0064846416382252,26-35,중하,6-10년,0
23,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2,7.730174795246222,0.75,0.0,0.5,0.0030755711775043,18-25,저소득,3-5년,1
44,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7,8.972083182851925,0.8,0.6666666666666666,0.7777777777777778,0.0002538071065989,36-45,중상,6-10년,0
35,Travel_Frequently,Research & Development,2,4,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4,8.503297086224126,0.7142857142857143,0.1666666666666666,0.6666666666666666,0.0004055972419387,26-35,중상,3-5년,0
43,Travel_Rarely,Sales,2,3,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8,8.9680140012452,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.0002548419979612,36-45,중상,6-10년,0
24,Travel_Rarely,Research & Development,9,3,Medical,3,Male,4,1,Research Scientist,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4,8.389814262086407,0.8333333333333334,0.0,0.6666666666666666,0.0020445252158109,18-25,중하,3-5년,0
41,Travel_Rarely,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7,9.131513591430211,0.9090909090909092,0.7272727272727273,0.6363636363636364,0.0006492101276779,36-45,고소득,6-10년,0
29,Travel_Rarely,Research & Development,9,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2,7.99799931797973,0.5,0.1666666666666666,0.3333333333333333,0.0030252100840336,26-35,중하,3-5년,0
36,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7,8.412499120301572,0.7222222222222222,0.4285714285714285,0.5,0.0004441483455474,36-45,중하,11-20년,0
45,Non-Travel,Research & Development,1,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4,9.282568005973063,0.8846153846153846,0.5833333333333334,0.1666666666666666,9.303190994511116e-05,36-45,고소득,20년 초과,0
24,Travel_Rarely,Human Resources,22,1,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0,7.349873704738337,0.5,0.0,0.0,0.0141388174807197,18-25,저소득,0-2년,1
47,Travel_Frequently,Sales,9,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10,9.4678467019179,0.8846153846153846,0.5833333333333334,0.4166666666666667,0.0006956790600602,46-55,고소득,20년 초과,1
26,Travel_Rarely,Research & Development,17,4,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2,7.743269700829004,0.75,0.0,0.5,0.0073720728534258,26-35,저소득,3-5년,0
45,Travel_Rarely,Research & Development,28,2,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6,9.723463354790857,0.9545454545454546,0.3636363636363636,0.2727272727272727,0.0016761448668063,36-45,고소득,20년 초과,0
32,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3,8.141481041457421,0.4545454545454545,0.1666666666666666,0.5,0.0029120559114735,26-35,중하,3-5년,0
31,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,8.154212694914229,0.7142857142857143,0.0,0.5,0.0005750431282346,26-35,중하,3-5년,0
41,Non-Travel,Human Resources,4,3,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2,8.768885326134862,0.2727272727272727,0.25,0.5,0.0006219872492613,36-45,중상,3-5년,0
40,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0,8.78216942633238,0.0526315789473684,0.0,0.0,0.0012275586926499,36-45,중상,0-2년,0
24,Travel_Rarely,Research & Development,29,1,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,13,3,2,3,6,2,4,6,2,1,2,8.270781013162674,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.0074206755373592,18-25,중하,6-10년,0
46,Travel_Rarely,Research & Development,13,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,5562,6,No,14,3,4,0,19,3,3,10,7,0,9,8.623892810075294,0.5,0.0,0.8181818181818182,0.0023368685960812,46-55,중상,6-10년,0
35,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7,8.83695515733143,0.3888888888888889,0.0,0.875,0.0039221382916908,26-35,중상,6-10년,0
30,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2862,1,No,12,3,2,1,10,2,2,10,0,0,8,7.959625305098115,0.9090909090909092,0.0,0.7272727272727273,0.0055885434858539,26-35,저소득,6-10년,0
47,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,7,No,11,3,4,1,4,3,1,1,0,0,0,8.512984346642183,0.2,0.0,0.0,0.0004016870857601,46-55,중상,0-2년,0
46,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,12,3,2,1,13,5,2,10,6,0,3,9.246575864558276,0.7142857142857143,0.0,0.2727272727272727,0.000192882630919,46-55,고소득,6-10년,0
36,Travel_Rarely,Sales,13,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,6134,5,Yes,13,3,2,3,16,3,3,2,2,2,2,8.721765357145012,0.1176470588235294,0.6666666666666666,0.6666666666666666,0.0021189894050529,36-45,중상,0-2년,1
32,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,6,No,15,3,2,0,10,2,3,0,0,0,0,8.815221555922163,0.0,0.0,0.0,0.0001484560570071,26-35,중상,0-2년,1
23,Travel_Rarely,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,3295,1,No,13,3,3,0,3,3,1,3,2,1,2,8.100464891029363,0.75,0.25,0.5,0.0012135922330097,18-25,중하,3-5년,0
31,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,5238,2,No,20,4,4,0,9,3,2,5,4,1,4,8.56388591940822,0.5,0.1666666666666666,0.6666666666666666,0.0045810269135331,26-35,중상,3-5년,0
39,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8,8.77539495854551,0.9,0.5,0.8,0.0001544878727019,36-45,중상,6-10년,0
32,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,3,1,10,2,1,4,3,0,2,9.170663554823284,0.3636363636363636,0.0,0.4,0.0019769014670689,26-35,고소득,3-5년,0
40,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,19833,1,No,14,3,2,0,21,3,2,21,8,12,8,9.89515291574607,0.9545454545454546,0.5454545454545454,0.3636363636363636,0.0003529293133003,36-45,고소득,20년 초과,0
45,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,9756,4,No,21,4,3,2,9,2,4,5,0,0,3,9.18574025510795,0.5,0.0,0.5,0.0004099620785077,36-45,고소득,3-5년,0
30,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,4,0,10,2,3,9,7,0,7,8.51097389160232,0.8181818181818182,0.0,0.7,0.0004024954719259,26-35,중상,6-10년,0
24,Travel_Frequently,Human Resources,10,3,Medical,1,Male,3,1,Human Resources,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1,7.671360923190644,0.5,0.6666666666666666,0.3333333333333333,0.0046598322460391,18-25,저소득,0-2년,0
30,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,2180,6,No,11,3,3,1,6,0,2,4,2,1,2,7.687538766201629,0.5714285714285714,0.2,0.4,0.003668042182485,26-35,저소득,3-5년,1
31,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,3,1,6,3,3,5,2,0,2,9.029657471850737,0.7142857142857143,0.0,0.3333333333333333,0.0005990176111177,26-35,중상,3-5년,0
27,Travel_Rarely,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,3,0,6,5,2,6,2,1,4,8.144969417087875,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.0023215322112594,26-35,중하,6-10년,0
29,Travel_Rarely,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,Single,2760,1,No,13,3,3,0,2,3,3,2,2,2,2,7.923348211930154,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0032596885186526,26-35,저소득,0-2년,1
29,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2,8.747510946478448,0.2727272727272727,0.0,0.5,0.0001588562351072,26-35,중상,3-5년,0
30,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,2,No,11,3,1,1,12,2,3,7,7,1,7,8.87360810154911,0.5384615384615384,0.125,0.875,0.0021005461419969,26-35,중상,6-10년,0
34,Travel_Rarely,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,3,1,3,6,3,3,5,0,1,2,7.983781068977451,0.7142857142857143,0.1666666666666666,0.3333333333333333,0.0006818956699624,26-35,중하,3-5년,0
33,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7,8.546363568716018,0.7857142857142857,0.0833333333333333,0.5833333333333334,0.0003885003885003,26-35,중상,11-20년,0
49,Travel_Rarely,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,3,0,8,1,4,5,1,0,4,8.413608875159667,0.5555555555555556,0.0,0.6666666666666666,0.0024401064773735,46-55,중하,3-5년,0
33,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,2,Yes,20,4,3,0,11,2,2,0,0,0,0,9.05543941075822,0.0,0.0,0.0,0.0018680677174547,26-35,고소득,0-2년,1
38,Travel_Frequently,Research & Development,2,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,2,1,9,4,2,6,1,0,5,7.81156848934518,0.6,0.0,0.7142857142857143,0.0008100445524503,36-45,저소득,6-10년,0
31,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,2,No,13,3,1,3,10,2,3,1,0,0,0,9.00724451596575,0.0909090909090909,0.0,0.0,0.0019603038470963,26-35,중상,0-2년,1
29,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,1,No,13,3,3,1,1,2,3,1,0,0,0,7.654443226470112,0.5,0.0,0.0,0.0018957345971563,26-35,저소득,0-2년,0
30,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7,8.574518258035507,0.6363636363636364,0.125,0.875,0.0030217186024551,26-35,중상,6-10년,0
32,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,2,0,12,3,3,7,7,0,7,7.908019444632471,0.5384615384615384,0.0,0.875,0.0018389113644722,26-35,저소득,6-10년,0
38,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,16,3,3,1,15,2,3,1,0,1,0,8.667680024690174,0.0625,0.5,0.0,0.0030970406056434,36-45,중상,0-2년,0
43,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,9,Yes,16,3,4,1,6,4,3,1,0,0,0,7.798933310041217,0.1428571428571428,0.0,0.0,0.0069729286300246,36-45,저소득,0-2년,1
42,Travel_Rarely,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,2766,8,No,22,4,2,3,7,6,2,5,3,0,4,7.925518979786926,0.625,0.0,0.6666666666666666,0.0043368268883267,36-45,저소득,3-5년,0
55,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,19038,8,No,12,3,2,3,34,2,3,1,0,0,0,9.854244785957675,0.0285714285714285,0.0,0.0,0.0001050475340091,46-55,고소득,0-2년,0
33,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,5,No,15,3,4,2,11,2,2,9,8,1,7,8.024862150286411,0.75,0.1,0.7,0.0013089005235602,26-35,중하,6-10년,0
41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,1,No,20,4,2,2,5,2,3,5,3,0,4,7.736307096548285,0.8333333333333334,0.0,0.6666666666666666,0.0039301310043668,36-45,저소득,3-5년,0
34,Non-Travel,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,14,3,3,1,15,3,3,15,14,0,7,8.294549515143679,0.9375,0.0,0.4375,0.0024987506246876,26-35,중하,11-20년,0
53,Non-Travel,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,4,Yes,20,4,4,3,27,2,2,3,2,0,2,9.47008582573494,0.1071428571428571,0.0,0.5,7.712478790683326e-05,46-55,고소득,3-5년,0
43,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,3539,0,No,13,3,2,0,10,5,3,9,7,1,8,8.17188200612782,0.8181818181818182,0.1,0.8,0.0005649717514124,36-45,중하,6-10년,0
34,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,6029,5,No,12,3,1,0,6,3,3,2,2,2,2,8.704502289721232,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0004975124378109,26-35,중상,0-2년,0
21,Travel_Rarely,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,Single,2679,1,No,13,3,2,0,1,3,3,1,0,1,0,7.893572073504902,0.5,0.5,0.0,0.0026119402985074,18-25,저소득,0-2년,1
38,Travel_Rarely,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,Married,3702,1,No,11,3,2,1,5,3,3,5,4,0,4,8.216898580913613,0.8333333333333334,0.0,0.6666666666666666,0.0016203078584931,36-45,중하,3-5년,0
22,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,2398,1,Yes,17,3,3,0,1,6,3,1,0,0,0,7.782807262839695,0.5,0.0,0.0,0.0033347228011671,18-25,저소득,0-2년,1
31,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,Married,5468,1,No,14,3,1,2,13,3,3,12,7,5,7,8.606851063346772,0.8571428571428571,0.3846153846153846,0.5384615384615384,0.0053026147376119,26-35,중상,11-20년,0
51,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,2,No,11,3,4,0,15,2,3,2,2,2,2,9.481664377815145,0.125,0.6666666666666666,0.6666666666666666,0.0002287108332698,46-55,고소득,0-2년,0
37,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,4189,1,No,14,3,1,2,5,2,3,5,2,0,3,8.340456012916183,0.8333333333333334,0.0,0.5,0.0021479713603818,36-45,중하,3-5년,0
46,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,19328,7,Yes,17,3,3,1,24,3,3,2,1,2,2,9.869361837806752,0.08,0.6666666666666666,0.6666666666666666,0.0001034714677427,46-55,고소득,0-2년,0
36,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,4,1,15,1,3,12,8,5,7,9.026657889542886,0.75,0.3846153846153846,0.5384615384615384,0.0012016342225426,36-45,중상,11-20년,0
44,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,3,6,2,2,5,3,2,3,7.759187438507795,0.7142857142857143,0.3333333333333333,0.5,0.0004268032437046,36-45,저소득,3-5년,1
37,Travel_Rarely,Human Resources,8,2,Other,3,Male,3,2,Human Resources,2,Divorced,4071,2,No,13,3,3,0,19,4,2,10,0,4,7,8.311889558230359,0.5,0.3636363636363636,0.6363636363636364,0.0019646365422396,36-45,중하,6-10년,0
35,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5813,1,Yes,18,3,4,0,10,2,3,10,7,7,7,8.668024081118821,0.9090909090909092,0.6363636363636364,0.6363636363636364,0.0046439628482972,26-35,중상,6-10년,1
33,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,6,No,19,3,2,1,14,1,3,10,8,7,6,8.053251153549096,0.6666666666666666,0.6363636363636364,0.5454545454545454,0.0025445292620865,26-35,중하,6-10년,0
28,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2044,1,No,11,3,3,1,5,6,4,5,3,0,3,7.623153068476902,0.8333333333333334,0.0,0.5,0.0004889975550122,26-35,저소득,3-5년,0
39,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,7,No,21,4,3,0,9,3,3,4,3,2,2,9.5078490052457,0.4,0.4,0.4,0.0007426661715558,36-45,고소득,3-5년,0
46,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7991,8,No,15,3,3,0,6,3,3,2,2,2,2,8.98619632032839,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0032532532532532,46-55,중상,0-2년,0
40,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,4,No,17,3,4,1,7,5,2,4,3,0,2,8.125039097367745,0.5,0.0,0.4,0.0005920663114268,36-45,중하,3-5년,0
42,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,5,No,18,3,3,2,10,2,2,0,0,0,0,8.619569258033104,0.0,0.0,0.0,0.0023469940422458,36-45,중상,0-2년,0
35,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,14,3,3,1,15,6,3,7,7,1,7,8.659213451436667,0.4375,0.125,0.875,0.0003470414714558,26-35,중상,6-10년,0
38,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,5,No,13,3,4,3,13,3,3,11,10,3,8,7.860570785538664,0.7857142857142857,0.25,0.6666666666666666,0.0007713073659853,36-45,저소득,11-20년,0
34,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,17,3,3,1,11,3,2,7,1,0,7,8.584290934948731,0.5833333333333334,0.0,0.875,0.0016831868337385,26-35,중상,6-10년,1
37,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,1,No,15,3,2,0,10,4,1,10,3,0,8,8.346167594364134,0.9090909090909092,0.0,0.7272727272727273,0.0023730422401518,36-45,중하,6-10년,1
39,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,2,No,18,3,4,1,7,6,3,2,1,2,2,8.325548307161398,0.25,0.6666666666666666,0.6666666666666666,0.00484496124031,36-45,중하,0-2년,0
43,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2438,4,No,13,3,3,0,7,2,2,3,2,1,2,7.79934339821592,0.375,0.25,0.5,0.003690036900369,36-45,저소득,3-5년,0
41,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,3,No,12,3,1,0,11,3,1,3,2,1,2,8.835064935031076,0.25,0.25,0.5,0.0007276961141027,36-45,중상,3-5년,0
41,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,10447,0,Yes,13,3,4,1,23,3,4,22,14,13,5,9.254165851516213,0.9166666666666666,0.5652173913043478,0.217391304347826,0.0003828483920367,36-45,고소득,20년 초과,0
30,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,9,No,14,3,2,0,9,3,3,7,7,0,2,9.176576741823371,0.7,0.0,0.25,0.0010343400910219,26-35,고소득,6-10년,0
26,Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,Married,2148,0,Yes,11,3,3,0,6,3,3,5,1,1,4,7.67275789664251,0.7142857142857143,0.1666666666666666,0.6666666666666666,0.0093066542577943,26-35,저소득,3-5년,1
46,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,8926,4,No,22,4,4,1,13,2,4,9,7,3,7,9.09683567117936,0.6428571428571429,0.3,0.7,0.0023524140248683,46-55,고소득,6-10년,1
40,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,No,17,3,4,1,12,3,3,5,3,0,3,8.781708985836179,0.3846153846153846,0.0,0.5,0.000153515505066,36-45,중상,3-5년,0
34,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,6799,1,No,21,4,3,2,10,5,3,10,8,4,8,8.824677891164198,0.9090909090909092,0.3636363636363636,0.7272727272727273,0.0011764705882352,26-35,중상,6-10년,0
58,Non-Travel,Sales,2,3,Medical,2,Male,3,4,Manager,2,Divorced,16291,4,No,22,4,4,1,37,0,2,16,9,14,14,9.698429468768303,0.4210526315789473,0.8235294117647058,0.8235294117647058,0.0001227596366314,56-65,고소득,11-20년,0
35,Travel_Rarely,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,2705,0,No,16,3,2,1,6,2,4,5,4,0,3,7.903226808730733,0.7142857142857143,0.0,0.5,0.0084996304508499,26-35,저소득,3-5년,0
